id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
70886695-51bb-532b-bb73-418fec31ab5e,bd178638-277e-5285-bd32-c3f9a12adab8,2457673.84958,bb,13.623,0.02204,13.639,0.277,2019-04-16 16:31:56 UTC,2019-04-16 16:31:56 UTC
717b3322-8685-5c67-a971-a933c3296561,bd178638-277e-5285-bd32-c3f9a12adab8,2458029.83295,bb,16.674,99.99,0.518,0.164,2019-04-16 16:31:39 UTC,2019-04-16 16:31:39 UTC
7690f332-d76d-5a89-8062-f9001c87aa48,bd178638-277e-5285-bd32-c3f9a12adab8,2457707.88766,bb,15.725,0.06753,1.968,0.122,2019-04-16 16:32:01 UTC,2019-04-16 16:32:01 UTC
78871710-3bc5-5888-84dd-6812e90bd686,bd178638-277e-5285-bd32-c3f9a12adab8,2457930.0464,bb,14.617,0.03169,5.458,0.159,2019-04-16 16:32:01 UTC,2019-04-16 16:32:01 UTC
79c81d7f-ead1-5b4b-9918-da34a94323b7,bd178638-277e-5285-bd32-c3f9a12adab8,2457298.87131,bb,16.564,0.11904,0.908,0.099,2019-04-16 16:32:02 UTC,2019-04-16 16:32:02 UTC
79f6e5b0-3d55-563b-9df1-021da77f7ef6,bd178638-277e-5285-bd32-c3f9a12adab8,2457303.96298,bb,16.822,99.99,0.492,0.143,2019-04-16 16:32:09 UTC,2019-04-16 16:32:09 UTC
7bbf8e94-151d-5863-9036-19c051c97254,bd178638-277e-5285-bd32-c3f9a12adab8,2457048.70775,bb,16.05,99.99,0.443,0.292,2019-04-16 16:31:51 UTC,2019-04-16 16:31:51 UTC
8144518f-94fe-5264-9a22-232866d78e70,bd178638-277e-5285-bd32-c3f9a12adab8,2457238.03353,bb,15.549,0.0594,2.314,0.126,2019-04-16 16:31:56 UTC,2019-04-16 16:31:56 UTC
84305578-027e-599b-929c-dc537098ad40,bd178638-277e-5285-bd32-c3f9a12adab8,2457231.95716,bb,15.285,0.04908,2.951,0.133,2019-04-16 16:32:12 UTC,2019-04-16 16:32:12 UTC
84a42225-098c-51fe-8292-5e46c7546200,bd178638-277e-5285-bd32-c3f9a12adab8,2457011.7706,bb,16.734,99.99,0.738,0.155,2019-04-16 16:31:51 UTC,2019-04-16 16:31:51 UTC
8544b692-1c0b-5463-a9b7-841faa042f81,bd178638-277e-5285-bd32-c3f9a12adab8,2457297.95869,bb,16.735,99.99,0.665,0.155,2019-04-16 16:31:49 UTC,2019-04-16 16:31:49 UTC
